,Model,seed,rho,SINR,SNR,SNRinp,actual_error,theoretical_bounds,off_diagonal_norms,execution_time
87,PredictiveDecorrBSS,2700,0.1,24.3518564567075,"[array([21.25357244, 25.58998993, 25.76831714, 26.66819992, 24.80335629])]",30,"[array([1.00000000e-16, 1.14290061e+00, 8.62563404e-02, 2.55557102e-02,
       2.93334928e-02, 7.04680838e-02, 5.90393350e-03, 2.80087824e-04,
       2.11148208e-03, 9.95005427e-06, 1.81150315e-03, 5.75823500e-03,
       1.06890904e-02, 6.14750429e-03, 5.02166467e-04, 8.02139408e-03,
       8.87671468e-03, 6.35571724e-04, 3.23382059e-03, 3.96179561e-02,
       1.39173361e-03, 7.55433652e-04, 2.69899476e-02, 2.42238673e-02,
       4.15895944e-03, 5.83603166e-03, 1.74379246e-03, 2.33484612e-03,
       1.34136444e-02, 3.96361071e-04, 1.94937890e-03, 1.62053427e-02,
       3.48368470e-04, 6.70860208e-03, 1.48001524e-03, 2.95305735e-03,
       2.57709221e-05, 2.46401415e-02, 7.28993440e-06, 2.96882161e-03])]","[array([1.00000000e-16, 1.03098732e+03, 4.42169188e+00, 3.62264538e+00,
       1.07172102e+00, 1.39594691e+00, 1.65804376e-01, 1.94854927e-01,
       2.55816482e-02, 5.84528794e-02, 1.29055697e-01, 6.31811081e-02,
       6.18273961e-02, 5.09190084e-02, 2.12861975e-02, 1.00862866e-01,
       6.55153517e-02, 1.12972038e-02, 4.07544384e-02, 1.94632784e-01,
       1.59236111e-02, 9.30995838e-03, 1.78892779e-01, 2.25015085e-01,
       3.01438852e-02, 8.54737963e-02, 5.32621808e-02, 2.31801244e-02,
       6.72338236e-02, 2.82650335e-02, 1.92616287e-02, 1.57201775e-01,
       2.37296538e-02, 3.92220196e-02, 4.04489476e-02, 6.27229297e-02,
       1.64669828e-02, 1.56471037e-01, 8.20346824e-03, 5.98635004e-02])]","[array([0.        , 0.28949556, 0.19401317, 0.23075303, 0.19397454,
       0.23122007, 0.1648929 , 0.19513834, 0.10225673, 0.16726698,
       0.18992159, 0.1643315 , 0.17797412, 0.15746427, 0.13971196,
       0.19384214, 0.16864888, 0.10511065, 0.14760531, 0.24933213,
       0.11684855, 0.10999576, 0.25306019, 0.25627486, 0.15020487,
       0.18608624, 0.16992133, 0.138148  , 0.19304656, 0.14485071,
       0.13052816, 0.22988572, 0.13347851, 0.1731298 , 0.15538887,
       0.18247761, 0.13290212, 0.2476302 , 0.09915926, 0.15916193])]",7.503488836984616
88,PredictiveDecorrBSS,2800,0.1,24.939622264140393,"[array([26.39229961, 23.2400488 , 28.24599696, 23.57292627, 25.06365013])]",30,"[array([1.00000000e-16, 4.81190419e-01, 1.35471434e-02, 1.28292352e-02,
       3.26802427e-03, 3.47725871e-03, 1.61402160e-03, 1.68441855e-03,
       8.46591821e-03, 1.91997044e-04, 3.54249214e-03, 1.82462969e-03,
       8.62773156e-03, 1.79669560e-03, 8.08217380e-04, 2.29379595e-03,
       5.93859510e-03, 1.09530439e-03, 8.57158177e-03, 1.46204262e-02,
       6.48818178e-04, 4.91740962e-03, 1.50678411e-03, 2.43415736e-02,
       2.31114317e-03, 1.58509990e-03, 1.22764797e-02, 2.55649845e-04,
       1.52271506e-02, 4.44420981e-03, 3.81377367e-03, 3.75472243e-04,
       4.84020078e-03, 7.73145466e-03, 5.57295628e-03, 1.56444479e-03,
       1.26642399e-03, 7.33787768e-03, 4.36418314e-04, 3.48898365e-03])]","[array([1.00000000e-16, 1.08710171e+02, 2.09832439e-01, 8.16252672e-02,
       4.42915230e-02, 5.47200344e-02, 5.73355673e-02, 9.02629358e-03,
       8.26465386e-02, 6.84729207e-02, 2.41852174e-02, 9.07614887e-03,
       5.21320029e-02, 2.86914103e-02, 2.18346311e-02, 7.47744393e-02,
       1.69134220e-01, 1.58464089e-02, 4.15969861e-02, 9.65938919e-02,
       1.84114082e-02, 1.60566210e-01, 4.76828003e-02, 4.33457371e-01,
       2.42212485e-02, 5.33659095e-02, 8.79952774e-02, 1.33838739e-02,
       7.39093331e-02, 5.15547543e-02, 4.18045237e-02, 7.67987975e-03,
       3.77374502e-02, 4.67474900e-02, 6.20063363e-02, 4.34122120e-02,
       2.15297881e-02, 2.59746004e-02, 6.18687047e-02, 2.28249517e-02])]","[array([0.        , 0.29399108, 0.1535528 , 0.13233861, 0.14054155,
       0.1717612 , 0.16205159, 0.10353983, 0.19333944, 0.18636419,
       0.13575906, 0.10603668, 0.17804   , 0.15322118, 0.13025143,
       0.16054393, 0.22466397, 0.12853155, 0.17012321, 0.20569222,
       0.12849501, 0.22023153, 0.16883331, 0.27252109, 0.14074988,
       0.17998318, 0.19998588, 0.11979661, 0.20455538, 0.174245  ,
       0.16948167, 0.10432653, 0.14683938, 0.17211253, 0.1592701 ,
       0.17104538, 0.12751761, 0.13498807, 0.16520153, 0.13324412])]",7.598509688978083
89,PredictiveDecorrBSS,2900,0.1,24.92248940393708,"[array([24.9111583 , 22.91382932, 26.81999705, 24.52478188, 26.69990249])]",30,"[array([1.00000000e-16, 2.56215243e-01, 9.51253337e-03, 9.93543897e-04,
       2.97069748e-02, 2.10239473e-03, 2.54902670e-03, 1.08275776e-02,
       1.56197479e-02, 5.90728362e-03, 3.20632967e-03, 7.60641706e-03,
       5.83001939e-03, 1.32551191e-04, 3.37313047e-03, 6.77138127e-05,
       7.04309307e-03, 8.11474205e-03, 1.98979316e-03, 9.41842074e-05,
       1.54470864e-02, 9.96173241e-03, 2.17209373e-03, 4.56833117e-03,
       1.66210853e-02, 3.67646789e-03, 3.20729546e-03, 1.77888347e-04,
       3.57322773e-04, 1.13279033e-03, 6.46212389e-03, 3.40721340e-03,
       5.05873755e-03, 5.69861790e-03, 5.08874963e-03, 1.59090791e-02,
       9.94215164e-03, 9.10301132e-03, 2.66994100e-03, 6.70083419e-03])]","[array([1.00000000e-16, 1.18672269e+01, 8.49243635e-02, 7.91685105e-03,
       2.02373181e-01, 4.47113457e-02, 4.72397146e-02, 1.74531492e-01,
       1.50789491e-01, 5.16985511e-02, 8.59235627e-02, 4.88980446e-02,
       9.18471358e-02, 1.74779046e-02, 8.62543673e-02, 1.52090973e-02,
       5.57095308e-02, 9.90465478e-02, 7.48458811e-02, 1.04547047e-02,
       9.79312549e-02, 5.83064812e-02, 2.79193209e-02, 2.55676094e-02,
       2.87041741e-01, 2.48407173e-02, 3.77729718e-02, 3.35550515e-02,
       1.99999100e-02, 3.02992878e-02, 4.62821654e-02, 1.73430451e-02,
       3.16237422e-02, 8.78065451e-02, 4.72630148e-02, 1.10645569e-01,
       7.89061648e-02, 1.45854562e-01, 5.71464293e-02, 1.70341448e-01])]","[array([0.        , 0.18832096, 0.11723329, 0.10046659, 0.24923458,
       0.15657081, 0.15955001, 0.22912278, 0.22282674, 0.16865153,
       0.1824824 , 0.15251856, 0.17674265, 0.12851768, 0.19692022,
       0.12719533, 0.17219915, 0.19585663, 0.17454657, 0.11478693,
       0.20507581, 0.1808498 , 0.14152933, 0.15434324, 0.26190843,
       0.13399618, 0.1506441 , 0.15604122, 0.13490774, 0.15616692,
       0.1734125 , 0.12398046, 0.14828132, 0.19081257, 0.16010879,
       0.22095398, 0.18892386, 0.23267211, 0.17587221, 0.22590874])]",7.452267409011256
90,PredictiveDecorrBSS,0,0.15,24.92593959844492,"[array([23.87470259, 25.94663686, 25.21503612, 25.12630389, 24.74411647])]",30,"[array([1.00000000e-16, 1.74313320e-02, 1.57264306e-02, 2.39799424e-02,
       1.13473832e-02, 1.80605194e-03, 1.79038069e-03, 5.56080275e-03,
       2.08680104e-02, 1.54866130e-02, 8.04994501e-03, 9.20229098e-03,
       2.64042792e-02, 5.24163224e-03, 1.79707075e-02, 9.90488776e-03,
       2.04992402e-02, 3.52613870e-03, 4.31070719e-03, 3.18319513e-02,
       4.48814531e-03, 7.47159683e-03, 1.56245150e-02, 7.52607466e-02,
       3.21479623e-03, 1.63707119e-02, 3.38072272e-03, 1.80705741e-02,
       2.11720580e-02, 1.98421682e-02, 2.33500977e-02, 1.67920899e-02,
       1.09976157e-02, 5.29174440e-02, 3.32438419e-04, 2.53605573e-02,
       2.31509793e-04, 4.21670376e-02, 1.10622946e-02, 3.67696697e-02])]","[array([1.00000000e-16, 1.03467907e-01, 2.83970074e-01, 1.17505493e-01,
       7.78831197e-02, 7.22960223e-02, 1.34396836e-01, 1.48612886e-01,
       1.37193555e-01, 1.48432750e-01, 6.36043474e-02, 9.68630319e-02,
       2.17467886e-01, 1.28603380e-01, 1.56483227e-01, 1.58044914e-01,
       1.38811970e-01, 3.60803885e-02, 7.23949200e-02, 3.82439498e-01,
       2.20307563e-01, 6.78763300e-02, 2.21685975e-01, 7.16782079e-01,
       5.29605330e-02, 1.54985765e-01, 3.89835217e-02, 2.43688216e-01,
       3.93445920e-01, 2.09119065e-01, 1.57968639e-01, 1.01428246e-01,
       1.99266251e-01, 3.54417569e-01, 1.07357647e-01, 1.39233451e-01,
       3.18798414e-02, 2.60009644e-01, 1.24876955e-01, 2.57996197e-01])]","[array([0.        , 0.17487419, 0.24543141, 0.21222374, 0.18380837,
       0.19628676, 0.20134809, 0.20420047, 0.21133515, 0.20903262,
       0.19159662, 0.19876243, 0.25191916, 0.20745115, 0.21731101,
       0.22435419, 0.21897669, 0.13822066, 0.17844671, 0.27106819,
       0.24011432, 0.17850251, 0.25600485, 0.35217415, 0.17419797,
       0.23010416, 0.15787918, 0.24310493, 0.27067271, 0.23562375,
       0.22574501, 0.19788923, 0.22532151, 0.29965414, 0.18253306,
       0.2218582 , 0.15259777, 0.25686475, 0.18955283, 0.25578075])]",7.48309439397417
91,PredictiveDecorrBSS,100,0.15,24.035613835788574,"[array([22.12901848, 26.71400517, 23.61451968, 23.91616992, 25.14936469])]",30,"[array([1.00000000e-16, 1.68430008e-01, 2.00217604e-02, 9.52000913e-03,
       1.52623959e-03, 2.29344661e-02, 1.35687812e-02, 7.52305629e-03,
       2.79724530e-03, 6.47388805e-03, 6.51729468e-03, 1.77229717e-02,
       1.90173686e-02, 2.43376758e-02, 4.65049770e-03, 5.64750596e-03,
       3.40191801e-02, 1.55823912e-02, 2.17426812e-02, 2.12797627e-03,
       1.78790978e-02, 1.23446179e-02, 1.79390029e-02, 4.67464706e-03,
       2.26473748e-02, 7.11327374e-03, 2.39355890e-02, 2.00800078e-02,
       1.05394374e-02, 1.33086996e-03, 2.40892703e-02, 1.03628200e-02,
       1.45050646e-02, 2.29872518e-03, 1.83748685e-02, 2.84747196e-02,
       2.47692246e-03, 5.81611966e-03, 1.28707739e-02, 1.75268436e-02])]","[array([1.00000000e-16, 3.57015491e+01, 6.72749941e-01, 3.69855869e-01,
       8.52258692e-02, 2.19831524e-01, 1.58738893e-01, 1.93128489e-01,
       5.54282458e-02, 2.19691437e-01, 6.90599558e-02, 1.99527835e-01,
       1.53326209e-01, 1.03429243e-01, 9.62893972e-02, 8.59261309e-02,
       8.39449071e-01, 2.72634730e-01, 3.87717146e-01, 2.60064162e-02,
       1.30837112e-01, 8.91378734e-02, 1.04435413e-01, 7.98676943e-02,
       3.94555037e-01, 1.70787188e-01, 2.37377529e-01, 2.44688362e-01,
       1.60454240e-01, 5.27393241e-03, 2.42478978e-01, 1.19055224e-01,
       2.45572235e-01, 1.18341894e-01, 1.21481717e-01, 1.44223576e-01,
       3.53669296e-02, 5.28891503e-02, 1.07342386e-01, 1.42591730e-01])]","[array([0.        , 0.27087448, 0.18616307, 0.23238231, 0.17698305,
       0.24510439, 0.22459538, 0.2373021 , 0.16427709, 0.23296381,
       0.18038305, 0.24076592, 0.21037378, 0.20410915, 0.20092381,
       0.18987583, 0.33386964, 0.2263526 , 0.26238166, 0.15116015,
       0.23861809, 0.21632606, 0.19513477, 0.19386848, 0.25765851,
       0.22288939, 0.23801881, 0.25512557, 0.23000171, 0.08707503,
       0.25350705, 0.1932163 , 0.23763309, 0.21276093, 0.21485613,
       0.22642171, 0.1569627 , 0.15877476, 0.21067255, 0.21134984])]",7.492554556985851
92,PredictiveDecorrBSS,200,0.15,24.801331804754724,"[array([24.25005689, 25.11886439, 26.71782882, 23.68843042, 24.7934867 ])]",30,"[array([1.00000000e-16, 3.14141789e-01, 3.70560731e-03, 5.39190561e-03,
       1.54861357e-03, 1.26578412e-02, 7.31312653e-02, 6.08611119e-03,
       8.47255893e-03, 2.00848225e-02, 6.43555557e-04, 4.37523775e-02,
       4.94374149e-03, 1.06856759e-02, 1.03419733e-02, 9.16165959e-03,
       4.29433761e-04, 1.63148668e-02, 3.41891937e-04, 2.17028363e-02,
       3.89573112e-02, 6.88966634e-03, 2.42313928e-02, 1.66992662e-03,
       9.31348026e-03, 1.40471058e-02, 7.53955495e-03, 3.36190781e-03,
       1.17977487e-02, 7.78319160e-03, 7.02389436e-03, 7.52143895e-03,
       4.62641226e-02, 5.25594349e-05, 2.41954729e-02, 1.34000939e-02,
       1.89000562e-02, 2.24584115e-02, 2.55079922e-02, 4.53916483e-03])]","[array([1.00000000e-16, 2.50887782e+01, 1.06926171e-01, 1.31181097e-01,
       1.36413004e-01, 1.51564483e-01, 6.70453159e-01, 8.61866438e-02,
       6.74181287e-02, 1.70673431e-01, 1.32076903e-01, 4.43802881e-01,
       1.12826177e-01, 8.23039047e-02, 1.34048334e-01, 1.17136700e-01,
       9.17406074e-03, 2.77845052e-01, 2.86998366e-02, 2.74065790e-01,
       2.40608319e-01, 3.57863198e-02, 2.35161167e-01, 5.22335887e-02,
       6.72475826e-02, 1.91618328e-01, 1.10538633e-01, 6.51396762e-02,
       2.08851643e-01, 5.88893495e-02, 5.70299083e-02, 6.75574906e-02,
       2.82432949e-01, 6.17009247e-02, 1.45315316e-01, 7.47274529e-02,
       2.20311147e-01, 2.94709696e-01, 2.11774939e-01, 5.99174659e-02])]","[array([0.        , 0.27325602, 0.16404195, 0.20012284, 0.20243661,
       0.22882729, 0.3355106 , 0.18612934, 0.17597824, 0.24035461,
       0.20644521, 0.27032025, 0.19368799, 0.19980234, 0.22190516,
       0.19598885, 0.10803316, 0.22252899, 0.14245802, 0.24613649,
       0.26665264, 0.15972211, 0.25087884, 0.18483706, 0.17807246,
       0.23477286, 0.20504745, 0.17293258, 0.24187657, 0.17770653,
       0.18687919, 0.18818312, 0.26293712, 0.18170626, 0.21598937,
       0.19605377, 0.2406595 , 0.26459859, 0.24716329, 0.17693616])]",7.467286047991365
93,PredictiveDecorrBSS,300,0.15,25.46924107816135,"[array([24.45555713, 25.54696147, 27.10745596, 25.68382234, 25.00039228])]",30,"[array([1.00000000e-16, 1.03349400e-02, 2.26122370e-03, 1.01478817e-02,
       1.09971662e-02, 1.80253487e-02, 1.74512928e-02, 6.61679727e-03,
       1.08572494e-02, 1.15652499e-03, 1.25905024e-03, 8.84225561e-03,
       1.09436406e-02, 5.67884881e-02, 1.57950908e-02, 2.88722666e-02,
       3.26628546e-02, 1.67980463e-02, 2.59115301e-02, 4.67932065e-02,
       2.99721219e-03, 1.09559122e-04, 3.37182591e-02, 6.94544996e-03,
       9.69769219e-03, 1.33581299e-02, 1.43687432e-02, 1.52261660e-02,
       1.69289930e-02, 8.97275969e-03, 1.67978481e-04, 4.20771035e-03,
       2.75512946e-03, 7.96844737e-04, 8.63713528e-03, 2.46609780e-02,
       4.93442814e-03, 8.75396811e-03, 7.79991692e-03, 1.55999909e-02])]","[array([1.00000000e-16, 1.40275083e-01, 1.08699232e-01, 6.45529349e-02,
       1.36536193e-01, 1.20811420e-01, 3.10350965e-01, 3.82051504e-02,
       7.34201195e-02, 4.87783217e-02, 1.15757077e-02, 1.65861102e-01,
       2.29837859e-01, 6.79526325e-01, 3.88693390e-01, 2.41256106e-01,
       2.06935374e-01, 8.17472222e-02, 2.94092443e-01, 2.46719456e-01,
       3.92491083e-02, 3.96690592e-02, 4.01985006e-01, 7.37103227e-02,
       7.83245614e-02, 1.67807368e-01, 1.10103234e-01, 1.33621248e-01,
       2.21080449e-01, 1.78498813e-01, 5.31872045e-02, 3.78213497e-02,
       5.01777737e-02, 1.10054315e-02, 2.02881948e-01, 1.51075413e-01,
       7.97718128e-02, 6.65105275e-02, 4.85556547e-02, 1.97246466e-01])]","[array([0.        , 0.1561334 , 0.19866429, 0.1839423 , 0.2231885 ,
       0.20875221, 0.2677028 , 0.16060569, 0.18752218, 0.15449855,
       0.10571042, 0.21619075, 0.23323873, 0.31452278, 0.27420231,
       0.24505933, 0.25839112, 0.20769238, 0.26857817, 0.26730432,
       0.15753551, 0.15123202, 0.29531285, 0.18459747, 0.1915086 ,
       0.21374818, 0.20574372, 0.1970177 , 0.2427122 , 0.2380547 ,
       0.17362035, 0.15556332, 0.16921757, 0.11448504, 0.24627054,
       0.23400147, 0.185272  , 0.16110606, 0.15954153, 0.21890126])]",7.450475580000784
94,PredictiveDecorrBSS,400,0.15,25.090040583458233,"[array([25.0371823 , 26.09713552, 23.8908539 , 25.17308991, 25.57015171])]",30,"[array([1.00000000e-16, 1.59995380e-01, 1.50352661e-02, 3.40452523e-03,
       2.13587221e-02, 1.57750511e-02, 1.45779916e-02, 1.71900388e-02,
       1.12179284e-02, 1.70086058e-02, 5.73732727e-04, 9.81450339e-04,
       2.35456463e-03, 2.26148203e-02, 8.41104263e-03, 2.52248796e-02,
       5.69583669e-03, 2.68570914e-03, 2.58102612e-02, 2.78924877e-02,
       4.43637033e-02, 1.77226426e-03, 2.72996466e-03, 4.40166752e-02,
       1.75083520e-02, 5.84208182e-03, 1.98898547e-02, 4.21535444e-02,
       6.86688973e-03, 2.87792871e-03, 8.85493821e-03, 1.01503573e-03,
       7.26272700e-03, 2.79258504e-03, 9.88765353e-03, 8.91716081e-03,
       8.24477111e-03, 2.08565580e-02, 2.81446572e-02, 2.20766991e-02])]","[array([1.00000000e-16, 5.88228430e+00, 1.80540269e-01, 1.29906973e-01,
       1.93159780e-01, 1.02214637e-01, 1.17456904e-01, 6.76276919e-02,
       1.61758136e-01, 1.78486552e-01, 3.24037010e-02, 4.10140606e-03,
       8.47467686e-02, 1.56659157e-01, 8.59247647e-02, 2.33380799e-01,
       3.46072627e-02, 8.06857996e-02, 1.57987137e-01, 2.35834816e-01,
       2.27686716e-01, 4.09113610e-02, 4.50293524e-02, 3.31756286e-01,
       1.15814704e-01, 5.11291896e-02, 1.65526321e-01, 4.00852657e-01,
       9.92181506e-02, 5.12556142e-02, 7.35942258e-02, 1.26133330e-01,
       6.22693834e-02, 2.63452146e-02, 6.09404368e-02, 1.38219475e-01,
       7.72748559e-02, 1.61863937e-01, 1.41891172e-01, 1.05759715e-01])]","[array([0.        , 0.21419871, 0.16644686, 0.19461175, 0.22796716,
       0.19526811, 0.21026069, 0.19019714, 0.21458528, 0.22670795,
       0.15154492, 0.08035049, 0.19398403, 0.23412784, 0.1942117 ,
       0.2425224 , 0.14800768, 0.18906714, 0.24337815, 0.23499982,
       0.26453878, 0.15362645, 0.16500509, 0.28987089, 0.21512314,
       0.15788349, 0.22917839, 0.26834122, 0.2015441 , 0.16896266,
       0.1856589 , 0.20996658, 0.17870494, 0.14945151, 0.17244094,
       0.2264695 , 0.19248719, 0.22485648, 0.22484128, 0.22222541])]",7.469179763982538
95,PredictiveDecorrBSS,500,0.15,22.73886601479309,"[array([23.70176803, 23.49051241, 22.2233293 , 21.73717426, 22.86285411])]",30,"[array([1.00000000e-16, 1.92581891e-01, 4.89312440e-02, 4.71033645e-02,
       3.14758837e-03, 1.24651300e-01, 1.90348246e-02, 7.32493226e-03,
       5.62029055e-03, 8.92948469e-03, 3.32917675e-02, 9.92966977e-03,
       3.70905258e-03, 9.02413172e-03, 6.95641152e-03, 2.63417036e-03,
       1.20242458e-04, 9.24762845e-04, 5.86271013e-03, 1.04571399e-02,
       1.21484538e-02, 1.43824005e-02, 8.32696206e-03, 7.21164112e-03,
       2.90197876e-02, 3.37447105e-02, 1.58140184e-02, 1.69523661e-02,
       8.23397737e-03, 2.24396042e-02, 4.46832910e-02, 1.48441812e-02,
       3.89422127e-03, 1.24701222e-02, 1.00269038e-02, 7.55218406e-03,
       1.67084709e-02, 1.48409494e-02, 6.97446896e-04, 1.67694293e-03])]","[array([1.00000000e-16, 1.27586751e+01, 9.71630182e-01, 5.70589699e-01,
       2.07070836e-01, 2.40830143e+00, 2.03977153e-01, 2.43068419e-01,
       4.26391206e-02, 4.96802591e-02, 1.84253782e-01, 5.22416685e-02,
       1.00203854e-01, 6.28665270e-02, 7.14862947e-02, 1.53539711e-02,
       1.48963501e-02, 1.22614736e-02, 4.31681671e-02, 1.55384035e-01,
       2.94108930e-01, 2.07623356e-01, 6.16336460e-02, 1.00413142e-01,
       2.66301679e-01, 2.76318554e-01, 1.49407842e-01, 4.75567987e-01,
       4.85741982e-02, 1.42084070e-01, 5.26768673e-01, 5.91755010e-02,
       2.43360718e-02, 1.39873900e-01, 1.91772138e-01, 3.02913601e-02,
       1.29609316e-01, 9.88186938e-02, 5.02572799e-02, 2.00677460e-02])]","[array([0.        , 0.28968287, 0.18684913, 0.1879508 , 0.18959555,
       0.3868387 , 0.21140484, 0.23016883, 0.1541648 , 0.15833296,
       0.22842776, 0.15792896, 0.19923685, 0.17254471, 0.17851205,
       0.10126875, 0.12144266, 0.10078072, 0.1525587 , 0.21294814,
       0.24275927, 0.22231623, 0.1782372 , 0.20506554, 0.25590571,
       0.25632857, 0.21684571, 0.28093472, 0.16768956, 0.22815062,
       0.28939535, 0.18413942, 0.14053218, 0.20577558, 0.23073586,
       0.15108318, 0.21600985, 0.20938434, 0.17403074, 0.13579644])]",7.44479139696341
96,PredictiveDecorrBSS,600,0.15,23.45343205631363,"[array([23.96868187, 20.73980572, 23.78065659, 25.72887903, 24.89809158])]",30,"[array([1.00000000e-16, 1.93617848e-02, 5.99940887e-03, 6.59707474e-03,
       9.02179905e-03, 6.28488940e-04, 1.88665327e-02, 4.17865560e-03,
       1.85574911e-02, 2.01578879e-02, 1.16708468e-03, 1.52015173e-03,
       2.06403432e-02, 9.12176320e-03, 2.41983377e-02, 2.16215299e-02,
       3.43950929e-03, 8.46381348e-03, 5.61548234e-03, 1.16227858e-02,
       5.60386682e-04, 3.96719424e-03, 7.88916718e-03, 7.07421863e-03,
       1.75688471e-02, 1.79602714e-02, 7.21761290e-03, 2.96721489e-02,
       1.48995030e-02, 1.87244315e-02, 2.11549820e-02, 2.44998418e-04,
       1.82395595e-02, 5.55936210e-03, 2.40687162e-02, 3.18736769e-02,
       2.49104061e-02, 1.07761627e-02, 2.76875336e-02, 9.60960224e-03])]","[array([1.00000000e-16, 2.80981021e+00, 9.50962323e-02, 9.23116936e-02,
       1.49679343e-01, 4.74038374e-02, 1.02871918e-01, 4.88910513e-02,
       9.66230202e-02, 2.79342697e-01, 3.47926161e-02, 1.19435472e-01,
       2.96295139e-01, 8.95431854e-02, 2.03125492e-01, 1.14879562e-01,
       7.71951021e-02, 9.34637216e-02, 3.31084431e-02, 9.33788583e-02,
       5.67191608e-02, 1.30033673e-01, 5.99241830e-02, 1.34251001e-01,
       7.55355271e-02, 1.20132441e-01, 3.68237222e-02, 2.96246963e-01,
       1.18956341e-01, 2.13791847e-01, 1.49249641e-01, 3.93654541e-02,
       1.40430705e-01, 1.82463342e-01, 1.47066384e-01, 2.37684269e-01,
       1.38585935e-01, 7.47852736e-02, 1.44891155e-01, 1.25749855e-01])]","[array([0.        , 0.21936814, 0.16948403, 0.18691371, 0.22130465,
       0.15154662, 0.20895046, 0.17254995, 0.20223871, 0.26390546,
       0.1566741 , 0.20415225, 0.26328624, 0.20245319, 0.23165357,
       0.22134553, 0.17890139, 0.19095071, 0.15272001, 0.19117548,
       0.16251758, 0.18849557, 0.17515917, 0.20833093, 0.18306701,
       0.20498133, 0.1633578 , 0.2670837 , 0.22187268, 0.23566479,
       0.2343389 , 0.14727772, 0.21938671, 0.21536447, 0.24197247,
       0.25661243, 0.22521449, 0.18313296, 0.22179263, 0.20115236])]",7.472844708012417
97,PredictiveDecorrBSS,700,0.15,24.1765600718141,"[array([24.93556006, 26.86195262, 22.11931533, 25.95376488, 22.86896376])]",30,"[array([1.00000000e-16, 4.56471659e-02, 1.13123750e-03, 1.42338463e-02,
       1.57025806e-02, 8.08437589e-03, 9.86365195e-03, 7.90171987e-03,
       4.47400102e-03, 3.00945761e-04, 2.91817355e-02, 1.29110144e-03,
       8.30450069e-03, 9.24150781e-03, 1.56149813e-02, 1.80446418e-03,
       5.36536557e-02, 5.44478353e-02, 4.90464341e-03, 2.25549240e-02,
       1.00698764e-02, 5.57833839e-02, 1.91922207e-02, 1.23441157e-02,
       1.14958643e-02, 3.59248217e-02, 4.15069539e-02, 1.25302796e-02,
       2.34571425e-03, 2.41145302e-02, 5.03539751e-03, 6.79411443e-03,
       5.43173411e-03, 5.52336177e-03, 1.77646643e-03, 1.54056478e-02,
       1.41308889e-02, 1.85618261e-02, 1.36860958e-04, 8.24065810e-03])]","[array([1.00000000e-16, 7.19623412e+00, 2.25986258e-02, 1.24955400e-01,
       2.20003538e-01, 2.58502139e-01, 5.18926534e-02, 9.67987549e-02,
       4.89213901e-02, 2.21531872e-02, 2.33704496e-01, 8.67043006e-02,
       8.48170351e-02, 2.73438554e-01, 1.32588309e-01, 7.58991584e-02,
       2.48031093e-01, 7.09789236e-01, 4.31572940e-02, 1.86603840e-01,
       9.60867780e-02, 4.53737142e-01, 1.42607907e-01, 1.11335930e-01,
       1.64944214e-01, 2.44665634e-01, 2.96332257e-01, 1.41563610e-01,
       2.11730771e-02, 1.42329037e-01, 1.98483379e-01, 6.08635794e-02,
       2.87830210e-01, 5.18947395e-02, 4.53336268e-02, 8.30832538e-02,
       1.08978734e-01, 2.02714661e-01, 4.39963782e-02, 6.43891003e-02])]","[array([0.        , 0.26415198, 0.11805447, 0.20430296, 0.24090615,
       0.24126735, 0.16617703, 0.21420364, 0.15968219, 0.12245016,
       0.23881114, 0.18003677, 0.19325696, 0.24798854, 0.20646248,
       0.17942642, 0.29807686, 0.31035924, 0.15642143, 0.24720383,
       0.21019159, 0.31897372, 0.23945652, 0.21486255, 0.2160359 ,
       0.25960429, 0.2717537 , 0.22071018, 0.12748955, 0.21965063,
       0.22536161, 0.16842812, 0.22244979, 0.16383003, 0.1570734 ,
       0.19224176, 0.20200825, 0.2533973 , 0.17006947, 0.17504062])]",7.4345609020092525
